"category","sub_category","Measure Names","segment","region","ship_mode","Measure Values"
"Office Supplies","Supplies","sales","Consumer","Central","Second Class",79
"Office Supplies","Supplies","discount","Consumer","Central","Standard Class",2.2
"Office Supplies","Supplies","number_of_records","Consumer","Central","Standard Class",13
"Office Supplies","Supplies","profit","Consumer","Central","Standard Class",-794
"Office Supplies","Supplies","profit_ratio","Consumer","Central","Standard Class",0.42999999999999994
"Office Supplies","Supplies","quantity","Consumer","Central","Standard Class",46
"Office Supplies","Supplies","sales","Consumer","Central","Standard Class",4446
"Office Supplies","Supplies","discount","Consumer","East","First Class",0.6000000000000001
"Office Supplies","Supplies","number_of_records","Consumer","East","First Class",6
"Office Supplies","Supplies","profit","Consumer","East","First Class",43
"Office Supplies","Supplies","profit_ratio","Consumer","East","First Class",0.89
"Office Supplies","Supplies","quantity","Consumer","East","First Class",25
"Office Supplies","Supplies","sales","Consumer","East","First Class",219
"Office Supplies","Supplies","discount","Consumer","East","Second Class",1
"Office Supplies","Supplies","number_of_records","Consumer","East","Second Class",7
"Office Supplies","Supplies","profit","Consumer","East","Second Class",-1042
"Office Supplies","Supplies","profit_ratio","Consumer","East","Second Class",0.09
"Office Supplies","Supplies","quantity","Consumer","East","Second Class",26
"Office Supplies","Supplies","sales","Consumer","East","Second Class",4778
"Office Supplies","Supplies","discount","Consumer","East","Standard Class",1.2000000000000002
"Office Supplies","Supplies","number_of_records","Consumer","East","Standard Class",22
"Office Supplies","Supplies","profit","Consumer","East","Standard Class",-173
"Office Supplies","Supplies","profit_ratio","Consumer","East","Standard Class",3.19
"Office Supplies","Supplies","quantity","Consumer","East","Standard Class",86
"Office Supplies","Supplies","sales","Consumer","East","Standard Class",3573
"Office Supplies","Supplies","discount","Consumer","South","First Class",0.2
"Office Supplies","Supplies","number_of_records","Consumer","South","First Class",3
"Office Supplies","Supplies","profit","Consumer","South","First Class",42
"Office Supplies","Supplies","profit_ratio","Consumer","South","First Class",0.4
"Office Supplies","Supplies","quantity","Consumer","South","First Class",8
"Office Supplies","Supplies","sales","Consumer","South","First Class",1703
"Office Supplies","Supplies","discount","Consumer","South","Second Class",0.2
"Office Supplies","Supplies","number_of_records","Consumer","South","Second Class",2
"Office Supplies","Supplies","profit","Consumer","South","Second Class",0
"Office Supplies","Supplies","profit_ratio","Consumer","South","Second Class",0.030000000000000027
"Office Supplies","Supplies","quantity","Consumer","South","Second Class",4
"Office Supplies","Supplies","sales","Consumer","South","Second Class",15
"Office Supplies","Supplies","discount","Consumer","South","Standard Class",1.2000000000000002
"Office Supplies","Supplies","number_of_records","Consumer","South","Standard Class",8
"Office Supplies","Supplies","profit","Consumer","South","Standard Class",26
"Office Supplies","Supplies","profit_ratio","Consumer","South","Standard Class",0.08000000000000002
"Office Supplies","Supplies","quantity","Consumer","South","Standard Class",27
"Office Supplies","Supplies","sales","Consumer","South","Standard Class",406
"Office Supplies","Supplies","discount","Consumer","West","First Class",0
"Office Supplies","Supplies","number_of_records","Consumer","West","First Class",2
"Office Supplies","Supplies","profit","Consumer","West","First Class",6
"Office Supplies","Supplies","profit_ratio","Consumer","West","First Class",0.28
"Office Supplies","Supplies","quantity","Consumer","West","First Class",9
"Office Supplies","Supplies","sales","Consumer","West","First Class",46
"Office Supplies","Supplies","discount","Consumer","West","Same Day",0
"Office Supplies","Supplies","number_of_records","Consumer","West","Same Day",3
"Office Supplies","Supplies","profit","Consumer","West","Same Day",19
"Office Supplies","Supplies","profit_ratio","Consumer","West","Same Day",0.86
"Office Supplies","Supplies","quantity","Consumer","West","Same Day",9
"Office Supplies","Supplies","sales","Consumer","West","Same Day",69
"Office Supplies","Supplies","discount","Consumer","West","Second Class",0.2
"Office Supplies","Supplies","number_of_records","Consumer","West","Second Class",6
"Office Supplies","Supplies","profit","Consumer","West","Second Class",369
"Office Supplies","Supplies","profit_ratio","Consumer","West","Second Class",0.82
"Office Supplies","Supplies","quantity","Consumer","West","Second Class",25
"Office Supplies","Supplies","sales","Consumer","West","Second Class",8394
"Office Supplies","Supplies","discount","Consumer","West","Standard Class",1.2000000000000002
"Office Supplies","Supplies","number_of_records","Consumer","West","Standard Class",21
"Office Supplies","Supplies","profit","Consumer","West","Standard Class",-169
"Office Supplies","Supplies","profit_ratio","Consumer","West","Standard Class",3.04
"Office Supplies","Supplies","quantity","Consumer","West","Standard Class",77
"Office Supplies","Supplies","sales","Consumer","West","Standard Class",1981
"Office Supplies","Supplies","discount","Corporate","Central","First Class",0.2
"Office Supplies","Supplies","number_of_records","Corporate","Central","First Class",1
"Office Supplies","Supplies","profit","Corporate","Central","First Class",2
"Office Supplies","Supplies","profit_ratio","Corporate","Central","First Class",0.08
"Office Supplies","Supplies","quantity","Corporate","Central","First Class",2
"Office Supplies","Supplies","sales","Corporate","Central","First Class",22
"Office Supplies","Supplies","discount","Corporate","Central","Second Class",0.6000000000000001
"Office Supplies","Supplies","number_of_records","Corporate","Central","Second Class",4
"Office Supplies","Supplies","profit","Corporate","Central","Second Class",85
"Office Supplies","Supplies","profit_ratio","Corporate","Central","Second Class",-0.010000000000000009
"Office Supplies","Supplies","quantity","Corporate","Central","Second Class",16
"Office Supplies","Supplies","sales","Corporate","Central","Second Class",4218
"Office Supplies","Supplies","discount","Corporate","Central","Standard Class",0.8
"Office Supplies","Supplies","number_of_records","Corporate","Central","Standard Class",6
"Office Supplies","Supplies","profit","Corporate","Central","Standard Class",16
"Office Supplies","Supplies","profit_ratio","Corporate","Central","Standard Class",0.09000000000000002
"Office Supplies","Supplies","quantity","Corporate","Central","Standard Class",20
"Office Supplies","Supplies","sales","Corporate","Central","Standard Class",144
"Office Supplies","Supplies","discount","Corporate","East","First Class",0.2
"Office Supplies","Supplies","number_of_records","Corporate","East","First Class",2
"Office Supplies","Supplies","profit","Corporate","East","First Class",-35
"Office Supplies","Supplies","profit_ratio","Corporate","East","First Class",0.03
"Office Supplies","Supplies","quantity","Corporate","East","First Class",5
"Office Supplies","Supplies","sales","Corporate","East","First Class",222
"Office Supplies","Supplies","discount","Corporate","East","Same Day",0.2
"Office Supplies","Supplies","number_of_records","Corporate","East","Same Day",3
"Office Supplies","Supplies","profit","Corporate","East","Same Day",17
"Office Supplies","Supplies","profit_ratio","Corporate","East","Same Day",0.43000000000000005
"Office Supplies","Supplies","quantity","Corporate","East","Same Day",9
"Office Supplies","Supplies","sales","Corporate","East","Same Day",76
"Office Supplies","Supplies","discount","Corporate","East","Second Class",0.2
"Office Supplies","Supplies","number_of_records","Corporate","East","Second Class",4
"Office Supplies","Supplies","profit","Corporate","East","Second Class",-23
"Office Supplies","Supplies","profit_ratio","Corporate","East","Second Class",0.15000000000000002
"Office Supplies","Supplies","quantity","Corporate","East","Second Class",14
"Office Supplies","Supplies","sales","Corporate","East","Second Class",1454
"Office Supplies","Supplies","discount","Corporate","East","Standard Class",0
"Office Supplies","Supplies","number_of_records","Corporate","East","Standard Class",5
"Office Supplies","Supplies","profit","Corporate","East","Standard Class",27
"Office Supplies","Supplies","profit_ratio","Corporate","East","Standard Class",1.4
"Office Supplies","Supplies","quantity","Corporate","East","Standard Class",15
"Office Supplies","Supplies","sales","Corporate","East","Standard Class",99
"Office Supplies","Supplies","discount","Corporate","South","First Class",0
"Office Supplies","Supplies","number_of_records","Corporate","South","First Class",2
"Office Supplies","Supplies","profit","Corporate","South","First Class",11
"Office Supplies","Supplies","profit_ratio","Corporate","South","First Class",0.05
"Office Supplies","Supplies","quantity","Corporate","South","First Class",6
"Office Supplies","Supplies","sales","Corporate","South","First Class",503
"Office Supplies","Supplies","discount","Corporate","South","Second Class",0.4
"Office Supplies","Supplies","number_of_records","Corporate","South","Second Class",5
"Office Supplies","Supplies","profit","Corporate","South","Second Class",-137
"Office Supplies","Supplies","profit_ratio","Corporate","South","Second Class",0.16999999999999998
"Office Supplies","Supplies","quantity","Corporate","South","Second Class",20
"Office Supplies","Supplies","sales","Corporate","South","Second Class",5377
"Office Supplies","Supplies","discount","Corporate","South","Standard Class",0.6000000000000001
"Office Supplies","Supplies","number_of_records","Corporate","South","Standard Class",4
"Office Supplies","Supplies","profit","Corporate","South","Standard Class",16
"Office Supplies","Supplies","profit_ratio","Corporate","South","Standard Class",0.3
"Office Supplies","Supplies","quantity","Corporate","South","Standard Class",14
"Office Supplies","Supplies","sales","Corporate","South","Standard Class",142
"Office Supplies","Supplies","discount","Corporate","West","First Class",0.2
"Office Supplies","Supplies","number_of_records","Corporate","West","First Class",4
"Office Supplies","Supplies","profit","Corporate","West","First Class",14
"Office Supplies","Supplies","profit_ratio","Corporate","West","First Class",0.12
"Office Supplies","Supplies","quantity","Corporate","West","First Class",8
"Office Supplies","Supplies","sales","Corporate","West","First Class",513
"Office Supplies","Supplies","discount","Corporate","West","Same Day",0
"Office Supplies","Supplies","number_of_records","Corporate","West","Same Day",2
"Office Supplies","Supplies","profit","Corporate","West","Same Day",20
"Office Supplies","Supplies","profit_ratio","Corporate","West","Same Day",0.35
"Office Supplies","Supplies","quantity","Corporate","West","Same Day",5
"Office Supplies","Supplies","sales","Corporate","West","Same Day",257
"Office Supplies","Supplies","discount","Corporate","West","Second Class",0.2
"Office Supplies","Supplies","number_of_records","Corporate","West","Second Class",6
"Office Supplies","Supplies","profit","Corporate","West","Second Class",215
"Office Supplies","Supplies","profit_ratio","Corporate","West","Second Class",0.9299999999999999
"Office Supplies","Supplies","quantity","Corporate","West","Second Class",24
"Office Supplies","Supplies","sales","Corporate","West","Second Class",5011
"Office Supplies","Supplies","discount","Corporate","West","Standard Class",0.2
"Office Supplies","Supplies","number_of_records","Corporate","West","Standard Class",13
"Office Supplies","Supplies","profit","Corporate","West","Standard Class",114
"Office Supplies","Supplies","profit_ratio","Corporate","West","Standard Class",2.5
"Office Supplies","Supplies","quantity","Corporate","West","Standard Class",44
"Office Supplies","Supplies","sales","Corporate","West","Standard Class",1400
"Office Supplies","Supplies","discount","Home Office","Central","Standard Class",0.4
"Office Supplies","Supplies","number_of_records","Home Office","Central","Standard Class",5
"Office Supplies","Supplies","profit","Home Office","Central","Standard Class",18
"Office Supplies","Supplies","profit_ratio","Home Office","Central","Standard Class",0.19000000000000003
"Office Supplies","Supplies","quantity","Home Office","Central","Standard Class",21
"Office Supplies","Supplies","sales","Home Office","Central","Standard Class",525
"Office Supplies","Supplies","discount","Home Office","East","First Class",0.2
"Office Supplies","Supplies","number_of_records","Home Office","East","First Class",2
"Office Supplies","Supplies","profit","Home Office","East","First Class",5
"Office Supplies","Supplies","profit_ratio","Home Office","East","First Class",-0.18
"Office Supplies","Supplies","quantity","Home Office","East","First Class",2
"Office Supplies","Supplies","sales","Home Office","East","First Class",250
"Office Supplies","Supplies","discount","Home Office","East","Second Class",0
"Office Supplies","Supplies","number_of_records","Home Office","East","Second Class",1
"Office Supplies","Supplies","profit","Home Office","East","Second Class",8
"Office Supplies","Supplies","profit_ratio","Home Office","East","Second Class",0.29
"Office Supplies","Supplies","quantity","Home Office","East","Second Class",3
"Office Supplies","Supplies","sales","Home Office","East","Second Class",28
"Office Supplies","Supplies","discount","Home Office","East","Standard Class",0.2
"Office Supplies","Supplies","number_of_records","Home Office","East","Standard Class",4
"Office Supplies","Supplies","profit","Home Office","East","Standard Class",16
"Office Supplies","Supplies","profit_ratio","Home Office","East","Standard Class",0.6499999999999999
"Office Supplies","Supplies","quantity","Home Office","East","Standard Class",10
"Office Supplies","Supplies","sales","Home Office","East","Standard Class",64
"Office Supplies","Supplies","discount","Home Office","South","First Class",0
"Office Supplies","Supplies","number_of_records","Home Office","South","First Class",1
"Office Supplies","Supplies","profit","Home Office","South","First Class",11
"Office Supplies","Supplies","profit_ratio","Home Office","South","First Class",0.3
"Office Supplies","Supplies","quantity","Home Office","South","First Class",2
"Office Supplies","Supplies","sales","Home Office","South","First Class",35
"Office Supplies","Supplies","discount","Home Office","South","Same Day",0
"Office Supplies","Supplies","number_of_records","Home Office","South","Same Day",1
"Office Supplies","Supplies","profit","Home Office","South","Same Day",20
"Office Supplies","Supplies","profit_ratio","Home Office","South","Same Day",0.29
"Office Supplies","Supplies","quantity","Home Office","South","Same Day",5
"Office Supplies","Supplies","sales","Home Office","South","Same Day",70
"Office Supplies","Supplies","discount","Home Office","South","Standard Class",0.4
"Office Supplies","Supplies","number_of_records","Home Office","South","Standard Class",3
"Office Supplies","Supplies","profit","Home Office","South","Standard Class",14
"Office Supplies","Supplies","profit_ratio","Home Office","South","Standard Class",0.24
"Office Supplies","Supplies","quantity","Home Office","South","Standard Class",6
"Office Supplies","Supplies","sales","Home Office","South","Standard Class",69
"Office Supplies","Supplies","discount","Home Office","West","First Class",0
"Office Supplies","Supplies","number_of_records","Home Office","West","First Class",1
"Office Supplies","Supplies","profit","Home Office","West","First Class",13
"Office Supplies","Supplies","profit_ratio","Home Office","West","First Class",0.27
"Office Supplies","Supplies","quantity","Home Office","West","First Class",5
"Office Supplies","Supplies","sales","Home Office","West","First Class",50
"Office Supplies","Supplies","discount","Home Office","West","Same Day",0
"Office Supplies","Supplies","number_of_records","Home Office","West","Same Day",1
"Office Supplies","Supplies","profit","Home Office","West","Same Day",0
"Office Supplies","Supplies","profit_ratio","Home Office","West","Same Day",0.02
"Office Supplies","Supplies","quantity","Home Office","West","Same Day",2
"Office Supplies","Supplies","sales","Home Office","West","Same Day",7
"Office Supplies","Supplies","discount","Home Office","West","Second Class",0
"Office Supplies","Supplies","number_of_records","Home Office","West","Second Class",3
"Office Supplies","Supplies","profit","Home Office","West","Second Class",9
"Office Supplies","Supplies","profit_ratio","Home Office","West","Second Class",0.8899999999999999
"Office Supplies","Supplies","quantity","Home Office","West","Second Class",9
"Office Supplies","Supplies","sales","Home Office","West","Second Class",29
"Office Supplies","Supplies","discount","Home Office","West","Standard Class",0.6000000000000001
"Office Supplies","Supplies","number_of_records","Home Office","West","Standard Class",7
"Office Supplies","Supplies","profit","Home Office","West","Standard Class",16
"Office Supplies","Supplies","profit_ratio","Home Office","West","Standard Class",1.18
"Office Supplies","Supplies","quantity","Home Office","West","Standard Class",21
"Office Supplies","Supplies","sales","Home Office","West","Standard Class",369
"Technology","Accessories","discount","Consumer","Central","First Class",0.8
"Technology","Accessories","number_of_records","Consumer","Central","First Class",11
"Technology","Accessories","profit","Consumer","Central","First Class",480
"Technology","Accessories","profit_ratio","Consumer","Central","First Class",2.93
"Technology","Accessories","quantity","Consumer","Central","First Class",47
"Technology","Accessories","sales","Consumer","Central","First Class",1467
"Technology","Accessories","discount","Consumer","Central","Same Day",1.4000000000000001
"Technology","Accessories","number_of_records","Consumer","Central","Same Day",9
"Technology","Accessories","profit","Consumer","Central","Same Day",411
"Technology","Accessories","profit_ratio","Consumer","Central","Same Day",1.27
"Technology","Accessories","quantity","Consumer","Central","Same Day",29
"Technology","Accessories","sales","Consumer","Central","Same Day",2328
"Technology","Accessories","discount","Consumer","Central","Second Class",2.8000000000000003
"Technology","Accessories","number_of_records","Consumer","Central","Second Class",23
"Technology","Accessories","profit","Consumer","Central","Second Class",961
"Technology","Accessories","profit_ratio","Consumer","Central","Second Class",3.4
"Technology","Accessories","quantity","Consumer","Central","Second Class",106
"Technology","Accessories","sales","Consumer","Central","Second Class",6073
"Technology","Accessories","discount","Consumer","Central","Standard Class",8.200000000000001
"Technology","Accessories","number_of_records","Consumer","Central","Standard Class",58
"Technology","Accessories","profit","Consumer","Central","Standard Class",1891
"Technology","Accessories","profit_ratio","Consumer","Central","Standard Class",9.39
"Technology","Accessories","quantity","Consumer","Central","Standard Class",210
"Technology","Accessories","sales","Consumer","Central","Standard Class",9197
"Technology","Accessories","discount","Consumer","East","First Class",2.4000000000000004
"Technology","Accessories","number_of_records","Consumer","East","First Class",20
"Technology","Accessories","profit","Consumer","East","First Class",942
"Technology","Accessories","profit_ratio","Consumer","East","First Class",3.3
"Technology","Accessories","quantity","Consumer","East","First Class",64
"Technology","Accessories","sales","Consumer","East","First Class",5292
"Technology","Accessories","discount","Consumer","East","Same Day",0.6000000000000001
"Technology","Accessories","number_of_records","Consumer","East","Same Day",6
"Technology","Accessories","profit","Consumer","East","Same Day",847
"Technology","Accessories","profit_ratio","Consumer","East","Same Day",0.9700000000000001
"Technology","Accessories","quantity","Consumer","East","Same Day",23
"Technology","Accessories","sales","Consumer","East","Same Day",2956
"Technology","Accessories","discount","Consumer","East","Second Class",2.4000000000000004
"Technology","Accessories","number_of_records","Consumer","East","Second Class",25
"Technology","Accessories","profit","Consumer","East","Second Class",754
"Technology","Accessories","profit_ratio","Consumer","East","Second Class",4.22
"Technology","Accessories","quantity","Consumer","East","Second Class",89
"Technology","Accessories","sales","Consumer","East","Second Class",4260
"Technology","Accessories","discount","Consumer","East","Standard Class",4.6000000000000005
"Technology","Accessories","number_of_records","Consumer","East","Standard Class",56
"Technology","Accessories","profit","Consumer","East","Standard Class",2700
"Technology","Accessories","profit_ratio","Consumer","East","Standard Class",12.72
"Technology","Accessories","quantity","Consumer","East","Standard Class",178
"Technology","Accessories","sales","Consumer","East","Standard Class",10354
"Technology","Accessories","discount","Consumer","South","First Class",0.6000000000000001
"Technology","Accessories","number_of_records","Consumer","South","First Class",13
"Technology","Accessories","profit","Consumer","South","First Class",624
"Technology","Accessories","profit_ratio","Consumer","South","First Class",3.5
"Technology","Accessories","quantity","Consumer","South","First Class",57
"Technology","Accessories","sales","Consumer","South","First Class",1886
"Technology","Accessories","discount","Consumer","South","Same Day",0.4
"Technology","Accessories","number_of_records","Consumer","South","Same Day",5
"Technology","Accessories","profit","Consumer","South","Same Day",138
"Technology","Accessories","profit_ratio","Consumer","South","Same Day",1.08
"Technology","Accessories","quantity","Consumer","South","Same Day",18
"Technology","Accessories","sales","Consumer","South","Same Day",672
"Technology","Accessories","discount","Consumer","South","Second Class",1
"Technology","Accessories","number_of_records","Consumer","South","Second Class",11
"Technology","Accessories","profit","Consumer","South","Second Class",429
"Technology","Accessories","profit_ratio","Consumer","South","Second Class",2.5700000000000003
"Technology","Accessories","quantity","Consumer","South","Second Class",35
"Technology","Accessories","sales","Consumer","South","Second Class",1923
"Technology","Accessories","discount","Consumer","South","Standard Class",4.6000000000000005
"Technology","Accessories","number_of_records","Consumer","South","Standard Class",41
"Technology","Accessories","profit","Consumer","South","Standard Class",1597
"Technology","Accessories","profit_ratio","Consumer","South","Standard Class",7.22
"Technology","Accessories","quantity","Consumer","South","Standard Class",155
"Technology","Accessories","sales","Consumer","South","Standard Class",7173
"Technology","Accessories","discount","Consumer","West","First Class",0.6000000000000001
"Technology","Accessories","number_of_records","Consumer","West","First Class",25
"Technology","Accessories","profit","Consumer","West","First Class",1798
"Technology","Accessories","profit_ratio","Consumer","West","First Class",7.39
"Technology","Accessories","quantity","Consumer","West","First Class",88
"Technology","Accessories","sales","Consumer","West","First Class",5548
"Technology","Accessories","discount","Consumer","West","Same Day",0.2
"Technology","Accessories","number_of_records","Consumer","West","Same Day",10
"Technology","Accessories","profit","Consumer","West","Same Day",1121
"Technology","Accessories","profit_ratio","Consumer","West","Same Day",2.94
"Technology","Accessories","quantity","Consumer","West","Same Day",45
"Technology","Accessories","sales","Consumer","West","Same Day",3499
"Technology","Accessories","discount","Consumer","West","Second Class",0.8
"Technology","Accessories","number_of_records","Consumer","West","Second Class",24
"Technology","Accessories","profit","Consumer","West","Second Class",1212
"Technology","Accessories","profit_ratio","Consumer","West","Second Class",6.39
"Technology","Accessories","quantity","Consumer","West","Second Class",102
"Technology","Accessories","sales","Consumer","West","Second Class",4367
"Technology","Accessories","discount","Consumer","West","Standard Class",3.6
"Technology","Accessories","number_of_records","Consumer","West","Standard Class",71
"Technology","Accessories","profit","Consumer","West","Standard Class",4832
"Technology","Accessories","profit_ratio","Consumer","West","Standard Class",14.2
"Technology","Accessories","quantity","Consumer","West","Standard Class",332
"Technology","Accessories","sales","Consumer","West","Standard Class",20120
"Technology","Accessories","discount","Corporate","Central","First Class",1.4000000000000001
"Technology","Accessories","number_of_records","Corporate","Central","First Class",10
"Technology","Accessories","profit","Corporate","Central","First Class",263
"Technology","Accessories","profit_ratio","Corporate","Central","First Class",2.5300000000000002
"Technology","Accessories","quantity","Corporate","Central","First Class",40
"Technology","Accessories","sales","Corporate","Central","First Class",1062
"Technology","Accessories","discount","Corporate","Central","Second Class",2.2
"Technology","Accessories","number_of_records","Corporate","Central","Second Class",16
"Technology","Accessories","profit","Corporate","Central","Second Class",354
"Technology","Accessories","profit_ratio","Corporate","Central","Second Class",2.86
"Technology","Accessories","quantity","Corporate","Central","Second Class",57
"Technology","Accessories","sales","Corporate","Central","Second Class",1904
"Technology","Accessories","discount","Corporate","Central","Standard Class",2
"Technology","Accessories","number_of_records","Corporate","Central","Standard Class",25
"Technology","Accessories","profit","Corporate","Central","Standard Class",847
"Technology","Accessories","profit_ratio","Corporate","Central","Standard Class",5.42
"Technology","Accessories","quantity","Corporate","Central","Standard Class",98
"Technology","Accessories","sales","Corporate","Central","Standard Class",3231
"Technology","Accessories","discount","Corporate","East","First Class",0.2
"Technology","Accessories","number_of_records","Corporate","East","First Class",7
"Technology","Accessories","profit","Corporate","East","First Class",639
"Technology","Accessories","profit_ratio","Corporate","East","First Class",1.59
"Technology","Accessories","quantity","Corporate","East","First Class",34
"Technology","Accessories","sales","Corporate","East","First Class",1861
"Technology","Accessories","discount","Corporate","East","Same Day",0.4
"Technology","Accessories","number_of_records","Corporate","East","Same Day",2
"Technology","Accessories","profit","Corporate","East","Same Day",287
"Technology","Accessories","profit_ratio","Corporate","East","Same Day",0.39
"Technology","Accessories","quantity","Corporate","East","Same Day",20
"Technology","Accessories","sales","Corporate","East","Same Day",1504
"Technology","Accessories","discount","Corporate","East","Second Class",0.6000000000000001
"Technology","Accessories","number_of_records","Corporate","East","Second Class",9
"Technology","Accessories","profit","Corporate","East","Second Class",554
"Technology","Accessories","profit_ratio","Corporate","East","Second Class",2.65
"Technology","Accessories","quantity","Corporate","East","Second Class",32
"Technology","Accessories","sales","Corporate","East","Second Class",1762
"Technology","Accessories","discount","Corporate","East","Standard Class",3.6
"Technology","Accessories","number_of_records","Corporate","East","Standard Class",38
"Technology","Accessories","profit","Corporate","East","Standard Class",1452
"Technology","Accessories","profit_ratio","Corporate","East","Standard Class",8.209999999999999
"Technology","Accessories","quantity","Corporate","East","Standard Class",136
"Technology","Accessories","sales","Corporate","East","Standard Class",6623
"Technology","Accessories","discount","Corporate","South","First Class",0.2
"Technology","Accessories","number_of_records","Corporate","South","First Class",4
"Technology","Accessories","profit","Corporate","South","First Class",98
"Technology","Accessories","profit_ratio","Corporate","South","First Class",1.12
"Technology","Accessories","quantity","Corporate","South","First Class",11
"Technology","Accessories","sales","Corporate","South","First Class",313
"Technology","Accessories","discount","Corporate","South","Same Day",0
"Technology","Accessories","number_of_records","Corporate","South","Same Day",1
"Technology","Accessories","profit","Corporate","South","Same Day",126
"Technology","Accessories","profit_ratio","Corporate","South","Same Day",0.42
"Technology","Accessories","quantity","Corporate","South","Same Day",3
"Technology","Accessories","sales","Corporate","South","Same Day",300
"Technology","Accessories","discount","Corporate","South","Second Class",0.6000000000000001
"Technology","Accessories","number_of_records","Corporate","South","Second Class",9
"Technology","Accessories","profit","Corporate","South","Second Class",1547
"Technology","Accessories","profit_ratio","Corporate","South","Second Class",2.43
"Technology","Accessories","quantity","Corporate","South","Second Class",46
"Technology","Accessories","sales","Corporate","South","Second Class",5384
"Technology","Accessories","discount","Corporate","South","Standard Class",1.2000000000000002
"Technology","Accessories","number_of_records","Corporate","South","Standard Class",20
"Technology","Accessories","profit","Corporate","South","Standard Class",1313
"Technology","Accessories","profit_ratio","Corporate","South","Standard Class",4.75
"Technology","Accessories","quantity","Corporate","South","Standard Class",69
"Technology","Accessories","sales","Corporate","South","Standard Class",4180
"Technology","Accessories","discount","Corporate","West","First Class",1.2000000000000002
"Technology","Accessories","number_of_records","Corporate","West","First Class",15
"Technology","Accessories","profit","Corporate","West","First Class",298
"Technology","Accessories","profit_ratio","Corporate","West","First Class",2.97
"Technology","Accessories","quantity","Corporate","West","First Class",52
"Technology","Accessories","sales","Corporate","West","First Class",1735
"Technology","Accessories","discount","Corporate","West","Same Day",0.2
"Technology","Accessories","number_of_records","Corporate","West","Same Day",1
"Technology","Accessories","profit","Corporate","West","Same Day",49
"Technology","Accessories","profit_ratio","Corporate","West","Same Day",0.26
"Technology","Accessories","quantity","Corporate","West","Same Day",7
"Technology","Accessories","sales","Corporate","West","Same Day",186
"Technology","Accessories","discount","Corporate","West","Second Class",0.2
"Technology","Accessories","number_of_records","Corporate","West","Second Class",17
"Technology","Accessories","profit","Corporate","West","Second Class",697
"Technology","Accessories","profit_ratio","Corporate","West","Second Class",4.04
"Technology","Accessories","quantity","Corporate","West","Second Class",58
"Technology","Accessories","sales","Corporate","West","Second Class",3270
"Technology","Accessories","discount","Corporate","West","Standard Class",1
"Technology","Accessories","number_of_records","Corporate","West","Standard Class",53
"Technology","Accessories","profit","Corporate","West","Standard Class",4181
"Technology","Accessories","profit_ratio","Corporate","West","Standard Class",13.51
"Technology","Accessories","quantity","Corporate","West","Standard Class",218
"Technology","Accessories","sales","Corporate","West","Standard Class",14882
"Technology","Accessories","discount","Home Office","Central","First Class",0.4
"Technology","Accessories","number_of_records","Home Office","Central","First Class",3
"Technology","Accessories","profit","Home Office","Central","First Class",162
"Technology","Accessories","profit_ratio","Home Office","Central","First Class",0.51
"Technology","Accessories","quantity","Home Office","Central","First Class",11
"Technology","Accessories","sales","Home Office","Central","First Class",548
"Technology","Accessories","discount","Home Office","Central","Second Class",1.4000000000000001
"Technology","Accessories","number_of_records","Home Office","Central","Second Class",8
"Technology","Accessories","profit","Home Office","Central","Second Class",549
"Technology","Accessories","profit_ratio","Home Office","Central","Second Class",1.54
"Technology","Accessories","quantity","Home Office","Central","Second Class",35
"Technology","Accessories","sales","Home Office","Central","Second Class",2504
"Technology","Accessories","discount","Home Office","Central","Standard Class",2.2
"Technology","Accessories","number_of_records","Home Office","Central","Standard Class",20
"Technology","Accessories","profit","Home Office","Central","Standard Class",1333
"Technology","Accessories","profit_ratio","Home Office","Central","Standard Class",3.82
"Technology","Accessories","quantity","Home Office","Central","Standard Class",83
"Technology","Accessories","sales","Home Office","Central","Standard Class",5648
"Technology","Accessories","discount","Home Office","East","First Class",0.6000000000000001
"Technology","Accessories","number_of_records","Home Office","East","First Class",7
"Technology","Accessories","profit","Home Office","East","First Class",93
"Technology","Accessories","profit_ratio","Home Office","East","First Class",1.21
"Technology","Accessories","quantity","Home Office","East","First Class",19
"Technology","Accessories","sales","Home Office","East","First Class",593
"Technology","Accessories","discount","Home Office","East","Same Day",0.2
"Technology","Accessories","number_of_records","Home Office","East","Same Day",2
"Technology","Accessories","profit","Home Office","East","Same Day",72
"Technology","Accessories","profit_ratio","Home Office","East","Same Day",0.48000000000000004
"Technology","Accessories","quantity","Home Office","East","Same Day",6
"Technology","Accessories","sales","Home Office","East","Same Day",271
"Technology","Accessories","discount","Home Office","East","Second Class",0.4
"Technology","Accessories","number_of_records","Home Office","East","Second Class",9
"Technology","Accessories","profit","Home Office","East","Second Class",1031
"Technology","Accessories","profit_ratio","Home Office","East","Second Class",2.83
"Technology","Accessories","quantity","Home Office","East","Second Class",31
"Technology","Accessories","sales","Home Office","East","Second Class",3976
"Technology","Accessories","discount","Home Office","East","Standard Class",1.6
"Technology","Accessories","number_of_records","Home Office","East","Standard Class",25
"Technology","Accessories","profit","Home Office","East","Standard Class",1825
"Technology","Accessories","profit_ratio","Home Office","East","Standard Class",6.09
"Technology","Accessories","quantity","Home Office","East","Standard Class",92
"Technology","Accessories","sales","Home Office","East","Standard Class",5586
"Technology","Accessories","discount","Home Office","South","First Class",0
"Technology","Accessories","number_of_records","Home Office","South","First Class",2
